distance id optim_v-1 optim_v-2 optim_v-3 optim_v-4 
0 364 3.400966e-07 9.763483e-05 0.0008479836 3.901407 
0 365 2.498202e-07 0.0001024998 0.0008855476 3.732046 
0 366 3.236784e-07 8.678259e-05 0.0009907467 3.896631 
0 367 3.150055e-07 8.678259e-05 0.0009907467 3.896631 
0 368 3.150055e-07 8.222964e-05 0.0009907467 3.896631 
0 369 3.150055e-07 8.222964e-05 0.0008580204 3.896631 
0 370 3.150055e-07 8.222964e-05 0.0008580204 3.893024 
0 371 2.446566e-07 0.0001063983 0.000983743 2.887264 
0 372 3.142752e-07 9.458023e-05 0.001096301 2.977909 
0 373 3.227471e-07 0.0001043095 0.001024592 3.014668 
0 374 3.059833e-07 9.801498e-05 0.0008656413 3.26778 
0 375 2.824916e-07 9.801498e-05 0.0008656413 3.26778 
0 376 2.824916e-07 0.0001076366 0.0008656413 3.26778 
0 377 2.824916e-07 0.0001076366 0.001144505 3.26778 
0 378 2.824916e-07 0.0001076366 0.001144505 3.245987 
0 379 2.559247e-07 9.824003e-05 0.001155176 3.469649 
0 380 3.471021e-07 9.841438e-05 0.001013516 3.540914 
0 381 2.580202e-07 9.880094e-05 0.0009970901 3.337688 
0 382 3.541707e-07 9.807528e-05 0.0008411775 3.90768 
0 383 3.502211e-07 9.807528e-05 0.0008411775 3.90768 
0 384 3.502211e-07 9.058118e-05 0.0008411775 3.90768 
0 385 3.502211e-07 9.058118e-05 0.0008309489 3.90768 
0 386 3.502211e-07 9.058118e-05 0.0008309489 3.880582 
0 387 2.424156e-07 0.0001033248 0.0009344201 3.696158 
0 388 2.901823e-07 8.593032e-05 0.0008696287 2.866717 
0 389 3.220325e-07 0.0001055675 0.0008031989 3.034633 
0 390 2.601908e-07 0.000117486 0.001146172 3.883099 
0 391 3.083675e-07 0.000117486 0.001146172 3.883099 
0 392 3.083675e-07 9.802701e-05 0.001146172 3.883099 
0 393 3.083675e-07 9.802701e-05 0.001156558 3.883099 
0 394 3.083675e-07 9.802701e-05 0.001156558 3.729745 
0 395 2.953846e-07 0.0001119922 0.0008525037 4.040567 
0 396 3.120132e-07 9.246533e-05 0.001199106 3.27132 
0 397 3.452444e-07 0.0001146902 0.001120143 3.648088 
0 398 3.059833e-07 0.0001172466 0.0008941982 3.474556 
0 399 3.090561e-07 0.0001172466 0.0008941982 3.474556 
0 400 3.090561e-07 0.0001069484 0.0008941982 3.474556 
0 401 3.090561e-07 0.0001069484 0.0009719301 3.474556 
0 402 3.090561e-07 0.0001069484 0.0009719301 3.261676 
0 403 2.791155e-07 8.990863e-05 0.0008552406 3.642159 
0 404 2.91572e-07 0.0001054246 0.0009007775 3.28293 
0 405 3.23819e-07 9.087725e-05 0.0008408075 3.565213 
0 406 3.446008e-07 9.542643e-05 0.001019402 3.969896 
0 407 2.927507e-07 9.542643e-05 0.001019402 3.969896 
0 408 2.927507e-07 9.717002e-05 0.001019402 3.969896 
0 409 2.927507e-07 9.717002e-05 0.0009515314 3.969896 
0 410 2.927507e-07 9.717002e-05 0.0009515314 4.003865 
0 411 2.533654e-07 8.92863e-05 0.00111632 3.869197 
0 412 3.207867e-07 8.185054e-05 0.0009135289 4.027968 
0 413 3.003808e-07 0.0001033888 0.001179828 2.976111 
0 414 2.402934e-07 0.0001025982 0.0009750489 3.723689 
0 415 3.113748e-07 0.0001025982 0.0009750489 3.723689 
0 416 3.113748e-07 9.655146e-05 0.0009750489 3.723689 
0 417 3.113748e-07 9.655146e-05 0.0009448626 3.723689 
0 418 3.113748e-07 9.655146e-05 0.0009448626 3.571184 
0 419 2.739982e-07 8.697912e-05 0.000856113 3.579198 
0 420 3.562747e-07 9.4987e-05 0.000905167 3.08735 
0 421 2.884288e-07 0.0001024942 0.001149573 3.02239 
0 422 2.569484e-07 0.0001149171 0.0008102432 3.836128 
0 423 3.033376e-07 0.0001149171 0.0008102432 3.836128 
0 424 3.033376e-07 0.0001130422 0.0008102432 3.836128 
0 425 3.033376e-07 0.0001130422 0.001184997 3.836128 
0 426 3.033376e-07 0.0001130422 0.001184997 3.539047 
0 427 3.479097e-07 0.0001066859 0.0009264529 3.608917 
0 428 2.489389e-07 9.265109e-05 0.0009272179 3.750431 
0 429 3.596786e-07 8.576341e-05 0.0009874922 3.495122 
0 430 2.529561e-07 0.0001154238 0.001177681 3.772025 
0 431 2.728946e-07 0.0001154238 0.001177681 3.772025 
0 432 2.728946e-07 8.345707e-05 0.001177681 3.772025 
0 433 2.728946e-07 8.345707e-05 0.001017155 3.772025 
0 434 2.728946e-07 8.345707e-05 0.001017155 3.153517 
0 435 2.72247e-07 9.694449e-05 0.0008342457 4.100251 
0 436 3.216799e-07 0.0001161923 0.0008277462 3.150794 
0 437 2.934104e-07 8.336492e-05 0.0009736439 4.03703 
